source,raw_name,original_price,discount_price,url,crawled_date
GearVN,Card màn hình MSI GeForce RTX 5090 32G VANGUARD SOC,134990000,129990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5090 32G SUPRIM SOC,134990000,132990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5090 32G SUPRIM LIQUID SOC,104990000,98990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Prime GeForce RTX 5070 Ti 16GB GDDR7 (PRIME-RTX5070TI-16G),33990000,32990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Prime GeForce RTX 5070 Ti 16GB GDDR7 OC Edition (PRIME-RTX5070TI-O16G),33990000,32990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình ASUS TUF Gaming GeForce RTX 5070 Ti 16GB GDDR7 (TUF-RTX5070TI-16G-GAMING),34490000,33990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình ASUS TUF Gaming GeForce RTX 5070 Ti 16GB GDDR7 OC Edition (TUF-RTX5070TI-O16G-GAMING),33490000,31990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Prime GeForce RTX 5080 16GB GDDR7 (PRIME-RTX5080-16G),40990000,39990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Prime GeForce RTX 5080 16GB GDDR7 OC Edition (PRIME-RTX5080-O16G),41490000,38690000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình ASUS TUF Gaming GeForce RTX 5080 16GB GDDR7 (TUF-RTX5080-16G-GAMING),45490000,43990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình ASUS ROG Astral GeForce RTX 5080 16GB GDDR7 (ROG-ASTRAL-RTX5080-16G-GAMING),48990000,47290000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình ASUS TUF Gaming GeForce RTX 5090 32GB GDDR7 (TUF-RTX5090-32G-GAMING),104990000,99990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình ASUS ROG Astral GeForce RTX 5090 32GB GDDR7 (ROG-ASTRAL-RTX5090-32G-GAMING),135000000,108990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình ASUS ROG Astral LC GeForce RTX 5090 32GB GDDR7 (ROG-ASTRAL-LC-RTX5090-32G-GAMING),135000000,115000000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình ASUS ROG Astral LC GeForce RTX 5090 32GB GDDR7 OC Edition (ROG-ASTRAL-LC-RTX5090-O32G-GAMING),139000000,104990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 3050 WINDFORCE OC V2 8G (GV-N3050WF2OCV2-8GD),8490000,8390000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình SPARKLE Intel Arc B580 TITAN OC 12GB GDDR6,10990000,9690000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
